,Year,Month,Day,HomeTeam,AwayTeam,HomeScore,AwayScore,Tournament,Location,RatingTeam1,RatingTeam2,MatchName,Date,TotalGoals,Result,NewResult,HigherRating,LowerRating,HigherTeam,LowerTeam,HigherTeamScoring,HigherTeamConceding,LowerTeamScoring,LowerTeamConceding,HigherTeamExpectedScoring,HigherTeamExpectedConceding,RatingTotal,RatingDifferenceAbsolute,RatingDifferenceRelative
5406,2022,6,7,Germany,England,1,1,European Nations League A,,1969,2012,Germany-England,2022-06-07,2,1-1,1-1,2012,1969,England,Germany,2.9839434707400563,0.47084566598734895,2.802306783548381,0.7007988922972785,2.2831445784427777,-2.331461117561032,3981,43,1.0218384966988319
5431,2022,6,8,Ireland,Ukraine,0,1,European Nations League B,,1649,1848,Ireland-Ukraine,2022-06-08,1,0-1,1-0,1848,1649,Ukraine,Ireland,1.3784648309699128,1.0317940448010452,1.3647174300397267,0.6926171939147081,0.6858476370552047,-0.3329233852386815,3497,199,1.1206791995148575
5432,2022,6,8,Wales,Netherlands,1,2,European Nations League A,,1824,2010,Wales-Netherlands,2022-06-08,3,1-2,2-1,2010,1824,Netherlands,Wales,2.9153621973342005,0.9426002591481848,1.3733268578981874,0.9664060480974925,1.948956149236708,-0.43072659875000263,3834,186,1.1019736842105263
5444,2022,6,9,North Macedonia,Georgia,0,3,European Nations League C,,1613,1658,North Macedonia-Georgia,2022-06-09,3,0-3,3-0,1658,1613,Georgia,North Macedonia,2.0534430927488425,0.9584906133040095,1.593915099185656,0.9392349217618248,1.1142081709870177,-0.6354244858816466,3271,45,1.027898326100434
5448,2022,6,9,Sweden,Serbia,0,1,European Nations League B,,1781,1850,Sweden-Serbia,2022-06-09,1,0-1,1-0,1850,1781,Serbia,Sweden,1.8636301736182468,1.0165985135700581,1.1380711662737508,1.065003102522362,0.7986270710958847,-0.12147265270369267,3631,69,1.038742279618192
5449,2022,6,9,Norway,Slovenia,0,0,European Nations League B,,1791,1607,Norway-Slovenia,2022-06-09,0,0-0,0-0,1791,1607,Norway,Slovenia,2.383391978538152,0.5570938068220447,1.0773662641919155,1.6504181803760536,0.7329737981620983,-0.5202724573698708,3398,184,1.1144990665836962
5450,2022,6,9,Switzerland,Spain,0,1,European Nations League A,,1864,2043,Switzerland-Spain,2022-06-09,1,0-1,1-0,2043,1864,Spain,Switzerland,2.070301515918198,0.9163728295860418,1.3509630129828765,1.6018599852581374,0.46844153066006067,-0.43459018339683464,3907,179,1.0960300429184548
5451,2022,6,9,Portugal,Czechia,2,0,European Nations League A,,2023,1836,Portugal-Czechia,2022-06-09,2,2-0,2-0,2023,1836,Portugal,Czechia,2.3602573462939747,0.6001707117719027,1.8182590069622004,1.0720893584093178,1.2881679878846568,-1.2180882951902978,3859,187,1.1018518518518519
5467,2022,6,10,Denmark,Croatia,0,1,European Nations League A,,1951,1842,Denmark-Croatia,2022-06-10,1,0-1,0-1,1951,1842,Denmark,Croatia,2.168346058926752,1.0689323284186945,1.6411276519423355,1.2251688521004946,0.9431772068262574,-0.572195323523641,3793,109,1.0591748099891423
5468,2022,6,10,Austria,France,1,1,European Nations League A,,1771,2062,Austria-France,2022-06-10,2,1-1,1-1,2062,1771,France,Austria,2.430735863627861,0.9051289827895905,1.883852349574631,1.3971879638050329,1.0335478998228282,-0.9787233667850406,3833,291,1.1643139469226427
5488,2022,6,11,Romania,Finland,1,0,European Nations League B,,1626,1681,Romania-Finland,2022-06-11,1,1-0,0-1,1681,1626,Finland,Romania,1.071159864419406,1.0352678761048324,0.7474685422756492,1.110847067900142,-0.039687203480736066,0.2877993338291832,3307,55,1.0338253382533826
5490,2022,6,11,Ireland,Scotland,3,0,European Nations League B,,1680,1678,Ireland-Scotland,2022-06-11,3,3-0,3-0,1680,1678,Ireland,Scotland,1.1165869882143218,0.7485049768393066,1.5196212254800794,1.0675974221223614,0.04898956609196037,-0.7711162486407728,3358,2,1.0011918951132301
5491,2022,6,11,Wales,Belgium,1,1,European Nations League A,,1830,2020,Wales-Belgium,2022-06-11,2,1-1,1-1,2020,1830,Belgium,Wales,2.697589612347853,1.494727160901132,1.3054492473712442,1.1543322211706757,1.5432573911771774,0.18927791352988765,3850,190,1.1038251366120218
5492,2022,6,11,Netherlands,Poland,2,2,European Nations League A,,1996,1818,Netherlands-Poland,2022-06-11,4,2-2,2-2,1996,1818,Netherlands,Poland,2.7489327069098004,0.9530365756666965,1.9663303564953982,1.8449839391977259,0.9039487677120746,-1.0132937808287017,3814,178,1.0979097909790978
5493,2022,6,11,Hungary,Germany,1,1,European Nations League A,,1758,1963,Hungary-Germany,2022-06-11,2,1-1,1-1,1963,1758,Germany,Hungary,2.4746146410850387,0.7551990936977733,1.1670498346197875,0.9445013476767733,1.5301132934082653,-0.41185074092201424,3721,205,1.1166097838452786
5494,2022,6,11,England,Italy,0,0,European Nations League A,,2004,1976,England-Italy,2022-06-11,0,0-0,0-0,2004,1976,England,Italy,2.623226476060046,0.56705554489874,1.3433531412595872,1.2201430162261853,1.4030834598338606,-0.7762975963608472,3980,28,1.01417004048583
5506,2022,6,12,Slovenia,Serbia,2,2,European Nations League B,,1615,1842,Slovenia-Serbia,2022-06-12,4,2-2,2-2,1842,1615,Serbia,Slovenia,1.7066065056876565,0.8317624201936838,0.8814814888842945,1.3503421475804074,0.3562643581072491,-0.0497190686906106,3457,227,1.1405572755417956
5507,2022,6,12,Norway,Sweden,3,2,European Nations League B,,1805,1767,Norway-Sweden,2022-06-12,5,3-2,3-2,1805,1767,Norway,Sweden,1.9500479824403059,0.45580402376349105,0.9311491360421597,1.0531843566092052,0.8968636258311007,-0.4753451122786686,3572,38,1.021505376344086
5508,2022,6,12,Switzerland,Portugal,1,0,European Nations League A,,1887,2000,Switzerland-Portugal,2022-06-12,1,1-0,0-1,2000,1887,Portugal,Switzerland,2.294756010604161,0.49104876417701127,1.105333374258717,1.4924308970293851,0.802325113574776,-0.6142846100817058,3887,113,1.0598834128245893
5509,2022,6,12,Spain,Czechia,2,0,European Nations League A,,2052,1827,Spain-Czechia,2022-06-12,2,2-0,2-0,2052,1827,Spain,Czechia,1.8757012402967075,0.7497595878431251,1.4876664602418002,1.2408003841530781,0.6349008561436293,-0.737906872398675,3879,225,1.1231527093596059
5521,2022,6,13,France,Croatia,0,1,European Nations League A,,2027,1877,France-Croatia,2022-06-13,1,0-1,0-1,2027,1877,France,Croatia,2.170602070240977,0.9223782586460285,1.5245589879528199,1.0024108789913138,1.1681911912496634,-0.6021807293067913,3904,150,1.079914757591902
5522,2022,6,13,Denmark,Austria,2,0,European Nations League A,,1961,1761,Denmark-Austria,2022-06-13,2,2-0,2-0,1961,1761,Denmark,Austria,1.7741013209400698,1.0563991777971136,1.7231519223792435,1.324971970385936,0.44912935055413383,-0.66675274458213,3722,200,1.1135718341851222
5523,2022,6,13,Australia,Peru,0,0,World Cup qualifier,QA,1703,1850,Australia-Peru,2022-06-13,0,0-0,0-0,1850,1703,Peru,Australia,1.2438667257315683,0.51524886657955,1.6029294761901176,1.0034987273509368,0.2403679983806315,-1.0876806096105676,3553,147,1.086318261890781
5546,2022,6,14,Ireland,Ukraine,1,1,European Nations League B,PL,1689,1848,Ireland-Ukraine,2022-06-14,2,1-1,1-1,1848,1689,Ukraine,Ireland,1.6169888537897763,0.6907051043709475,1.4590257176298995,0.6124131628685235,1.0045756909212527,-0.7683206132589521,3537,159,1.0941385435168738
5547,2022,6,14,Bosnia and Herzegovina,Finland,3,2,European Nations League B,,1635,1663,Bosnia and Herzegovina-Finland,2022-06-14,5,3-2,2-3,1663,1635,Finland,Bosnia and Herzegovina,0.8764035254340594,1.0288555349948627,0.8086086013687568,0.8945854081338613,-0.01818188269980192,0.22024693362610592,3298,28,1.0171253822629969
5549,2022,6,14,Poland,Belgium,0,1,European Nations League A,,1804,2034,Poland-Belgium,2022-06-14,1,0-1,1-0,2034,1804,Belgium,Poland,2.388936955557334,1.404776768010017,1.972452109859871,1.873168677525412,0.5157682780319219,-0.5676753418498541,3838,230,1.1274944567627494
5550,2022,6,14,Netherlands,Wales,3,2,European Nations League A,,2003,1823,Netherlands-Wales,2022-06-14,5,3-2,3-2,2003,1823,Netherlands,Wales,2.612763123835291,1.1433935619091153,1.2499130205764726,1.1262718173214619,1.4864913065138292,-0.10651945866735724,3826,180,1.0987383433900164
5551,2022,6,14,England,Hungary,0,4,European Nations League A,,1938,1824,England-Hungary,2022-06-14,4,0-4,0-4,1938,1824,England,Hungary,2.1462762076854918,0.4639545367353327,1.1366771374161897,0.9545920117355418,1.19168419594995,-0.672722600680857,3762,114,1.0625
5585,2022,7,27,Japan,South Korea,3,0,East Asian Championship,,1780,1783,Japan-South Korea,2022-07-27,3,3-0,0-3,1783,1780,South Korea,Japan,2.4614235048668784,0.7729860828737671,2.093599997425175,0.7276945142471928,1.7337289906196856,-1.320613914551408,3563,3,1.0016853932584269
5597,2022,9,21,Scotland,Ukraine,3,0,European Nations League B,,1745,1809,Scotland-Ukraine,2022-09-21,3,3-0,0-3,1809,1745,Ukraine,Scotland,1.504809062191635,0.7469405399398661,1.7445398286271605,1.3427718280323244,0.1620372341593106,-0.9975992886872944,3554,64,1.036676217765043
5610,2022,9,22,Poland,Netherlands,0,2,European Nations League A,,1782,2025,Poland-Netherlands,2022-09-22,2,0-2,2-0,2025,1782,Netherlands,Poland,2.6831698285925105,1.2991401870165489,1.6138244535217126,1.7144107361571552,0.9687590924353553,-0.3146842665051637,3807,243,1.1363636363636365
5611,2022,9,22,France,Austria,2,0,European Nations League A,,2034,1754,France-Austria,2022-09-22,2,2-0,2-0,2034,1754,France,Austria,1.7759471483789813,0.9364913025285688,1.4098515728557446,1.4477043394066746,0.3282428089723066,-0.47336027032717576,3788,280,1.1596351197263397
5612,2022,9,22,Croatia,Denmark,2,1,European Nations League A,,1896,1942,Croatia-Denmark,2022-09-22,3,2-1,1-2,1942,1896,Denmark,Croatia,1.8151738080418753,0.8643266000158202,1.4291846265068526,0.8201543555383476,0.9950194525035277,-0.5648580264910324,3838,46,1.0242616033755274
5613,2022,9,22,Belgium,Wales,2,1,European Nations League A,,2040,1817,Belgium-Wales,2022-09-22,3,2-1,2-1,2040,1817,Belgium,Wales,2.1364029636378183,1.1493628101900137,1.38629247138075,1.4669496687175596,0.6694532949202587,-0.23692966119073633,3857,223,1.1227297743533298
5637,2022,9,23,Italy,England,1,0,European Nations League A,,1964,1924,Italy-England,2022-09-23,1,1-0,1-0,1964,1924,Italy,England,1.26290582183493,1.7258808621018265,1.756044169924493,1.106871893692545,0.15603392814238504,-0.03016330782266663,3888,40,1.0207900207900207
5638,2022,9,23,Germany,Hungary,0,1,European Nations League A,,1956,1857,Germany-Hungary,2022-09-23,1,0-1,0-1,1956,1857,Germany,Hungary,2.714411453949489,1.0179431949547075,1.6572812942496098,0.7810298277836251,1.9333816261658638,-0.6393380992949023,3813,99,1.0533117932148628
5657,2022,9,24,Slovenia,Norway,2,1,European Nations League B,,1640,1780,Slovenia-Norway,2022-09-24,3,2-1,1-2,1780,1640,Norway,Slovenia,2.1409483492693413,0.7365669285337654,1.0848484909053318,1.4684617571112422,0.6724865921580991,-0.3482815623715664,3420,140,1.0853658536585367
5658,2022,9,24,Serbia,Sweden,4,1,European Nations League B,,1861,1748,Serbia-Sweden,2022-09-24,5,4-1,4-1,1861,1748,Serbia,Sweden,1.7599507773808098,1.0441692528857414,1.125485656761767,1.4071508372257133,0.3527999401550965,-0.08131640387602568,3609,113,1.0646453089244852
5659,2022,9,24,Scotland,Ireland,2,1,European Nations League B,,1757,1677,Scotland-Ireland,2022-09-24,3,2-1,2-1,1757,1677,Scotland,Ireland,1.972805314331313,1.0986314956628107,1.375566496242645,0.6828834968924282,1.2899218174388847,-0.27693500057983433,3434,80,1.0477042337507454
5662,2022,9,24,Spain,Switzerland,1,2,European Nations League A,,2019,1920,Spain-Switzerland,2022-09-24,3,1-2,1-2,2019,1920,Spain,Switzerland,1.8983010147882151,0.6134396627807387,1.086181851666223,1.221079824842224,0.677221189945991,-0.47274218888548425,3939,99,1.0515625
5663,2022,9,24,Czechia,Portugal,0,4,European Nations League A,,1797,2030,Czechia-Portugal,2022-09-24,4,0-4,4-0,2030,1797,Portugal,Czechia,1.877527645039768,0.5835853525084638,1.2171816492887455,1.3788366779434273,0.49869096709634064,-0.6335962967802817,3827,233,1.1296605453533668
5674,2022,9,25,Wales,Poland,0,1,European Nations League A,,1790,1809,Wales-Poland,2022-09-25,1,0-1,1-0,1809,1790,Poland,Wales,1.3204018256086738,1.7663360568558542,1.31605747658425,1.5638679107689124,-0.2434660851602386,0.45027858027160406,3599,19,1.0106145251396648
5675,2022,9,25,Netherlands,Belgium,1,0,European Nations League A,,2040,2025,Netherlands-Belgium,2022-09-25,1,1-0,1-0,2040,2025,Netherlands,Belgium,2.5589571324847813,1.0629328802862672,2.1116024247945786,1.1222059356100111,1.4367511968747702,-1.0486695445083114,4065,15,1.0074074074074073
5676,2022,9,25,Denmark,France,2,0,European Nations League A,,1971,2005,Denmark-France,2022-09-25,2,2-0,0-2,2005,1971,France,Denmark,1.8166840304918939,0.7662201566142836,1.666960388397898,1.0708126727402165,0.7458713577516773,-0.9007402317836145,3976,34,1.017250126839168
5677,2022,9,25,Austria,Croatia,1,3,European Nations League A,,1728,1922,Austria-Croatia,2022-09-25,4,1-3,3-1,1922,1728,Croatia,Austria,1.5329692398692432,0.8528535636222843,1.1535149232456092,1.5481217322418246,-0.015152492372581428,-0.30066135962332496,3650,194,1.1122685185185186
5685,2022,9,26,Romania,Bosnia and Herzegovina,4,1,European Nations League B,,1615,1616,Romania-Bosnia and Herzegovina,2022-09-26,5,4-1,1-4,1616,1615,Bosnia and Herzegovina,Romania,1.1693991463708204,0.8963753558582046,0.7129260460698335,1.23651954357566,-0.06712039720483953,0.18344930978837115,3231,1,1.0006191950464396
5687,2022,9,26,Hungary,Italy,0,2,European Nations League A,,1828,1993,Hungary-Italy,2022-09-26,2,0-2,2-0,1993,1828,Italy,Hungary,1.2151047633194882,1.412084341719676,1.5377756043860444,0.6390244045502387,0.5760803587692496,-0.12569126266636843,3821,165,1.0902625820568927
5720,2022,9,27,Sweden,Slovenia,1,1,European Nations League B,,1737,1651,Sweden-Slovenia,2022-09-27,2,1-1,1-1,1737,1651,Sweden,Slovenia,1.1026700828050822,1.878577957730129,1.2512396743770897,1.3832868921819255,-0.2806168093768433,0.6273382833530392,3388,86,1.0520896426408237
5721,2022,9,27,Scotland,Ukraine,0,0,European Nations League B,PL,1761,1822,Scotland-Ukraine,2022-09-27,0,0-0,0-0,1822,1761,Ukraine,Scotland,1.9164424300621687,0.9462990391332986,1.9777498026347105,1.0806984964513906,0.8357439336107781,-1.0314507635014118,3583,61,1.0346394094264622
5722,2022,9,27,Norway,Serbia,0,2,European Nations League B,,1748,1893,Norway-Serbia,2022-09-27,2,0-2,2-0,1893,1748,Serbia,Norway,2.1672324542206622,1.0361384796337882,1.9335031948567338,0.9662820324367171,1.2009504217839453,-0.8973647152229456,3641,145,1.0829519450800915
5725,2022,9,27,Switzerland,Czechia,2,1,European Nations League A,,1929,1788,Switzerland-Czechia,2022-09-27,3,2-1,2-1,1929,1788,Switzerland,Czechia,1.2523306059087278,1.1808834930527288,0.9958758948726099,1.8554118274082587,-0.6030812214995309,0.18500759818011892,3717,141,1.0788590604026846
5726,2022,9,27,Portugal,Spain,0,1,European Nations League A,,2004,2045,Portugal-Spain,2022-09-27,1,0-1,1-0,2045,2004,Spain,Portugal,1.7349735575539942,0.8655415422751498,2.2634317095779917,0.47747892477965215,1.2574946327743421,-1.3978901673028419,4049,41,1.0204590818363273
5985,2023,3,23,Italy,England,1,2,European Championship qualifier,,1948,1993,Italy-England,2023-03-23,3,1-2,2-1,1993,1948,England,Italy,2.1130985522413477,1.0527961167120017,1.3552301821637165,1.285807276569229,0.8272912756721187,-0.3024340654517148,3941,45,1.023100616016427
5986,2023,3,23,Denmark,Finland,3,1,European Championship qualifier,,1891,1653,Denmark-Finland,2023-03-23,4,3-1,3-1,1891,1653,Denmark,Finland,1.094933891693095,0.9591969090805654,0.7751056781736976,1.183450698377863,-0.08851680668476791,0.18409123090686785,3544,238,1.1439806412583182
6013,2023,3,24,Sweden,Belgium,0,3,European Championship qualifier,,1747,1976,Sweden-Belgium,2023-03-24,3,0-3,3-0,1976,1747,Belgium,Sweden,0.9955108107474963,0.9896190541619455,1.5895186352121828,1.051655375166912,-0.05614456441941573,-0.5998995810502373,3723,229,1.1310818546078993
6017,2023,3,24,France,Netherlands,4,0,European Championship qualifier,,2108,2047,France-Netherlands,2023-03-24,4,4-0,4-0,2108,2047,France,Netherlands,2.1014678398407014,1.212555076299131,2.1501922527335178,0.9308435401503046,1.1706242996903968,-0.9376371764343867,4155,61,1.029799706888129
6018,2023,3,24,Czechia,Poland,3,1,European Championship qualifier,,1802,1779,Czechia-Poland,2023-03-24,4,3-1,3-1,1802,1779,Czechia,Poland,1.592782514922714,1.6232871691815332,0.9694849156214767,1.3728488041854228,0.21993371073729118,0.6538022535600565,3581,23,1.012928611579539
6034,2023,3,25,Spain,Norway,3,0,European Championship qualifier,,2005,1745,Spain-Norway,2023-03-25,3,3-0,3-0,2005,1745,Spain,Norway,1.7991173221808623,0.7603600794825848,1.5383349579643566,1.103245380650914,0.6958719415299484,-0.7779748784817718,3750,260,1.148997134670487
6038,2023,3,25,Croatia,Wales,1,1,European Championship qualifier,,1936,1732,Croatia-Wales,2023-03-25,2,1-1,1-1,1936,1732,Croatia,Wales,1.257620711371455,1.0926981419045982,0.7114714229813033,1.7650800739399515,-0.5074593625684964,0.38122671892329496,3668,204,1.117782909930716
6057,2023,3,26,England,Ukraine,2,0,European Championship qualifier,,2003,1812,England-Ukraine,2023-03-26,2,2-0,2-0,2003,1812,England,Ukraine,2.092535179106557,1.0431968227643649,1.567998351869047,0.7742446683817897,1.318290510724767,-0.5248015291046821,3815,191,1.1054083885209713
6077,2023,3,27,Ireland,France,0,1,European Championship qualifier,,1672,2113,Ireland-France,2023-03-27,1,0-1,1-0,2113,1672,France,Ireland,2.44665550532421,0.9920905169720162,1.7005037288600005,1.2195614284170913,1.2270940769071186,-0.7084132118879842,3785,441,1.263755980861244
6118,2023,3,28,Turkey,Croatia,0,2,European Championship qualifier,,1702,1957,Turkey-Croatia,2023-03-28,2,0-2,2-0,1957,1702,Croatia,Turkey,1.2107805820311905,1.0758439342855803,2.240741956908523,1.2169483020698693,-0.0061677200386787145,-1.1648980226229426,3659,255,1.1498237367802586
6119,2023,3,28,Switzerland,Israel,3,0,European Championship qualifier,,1891,1602,Switzerland-Israel,2023-03-28,3,3-0,3-0,1891,1602,Switzerland,Israel,1.9209272842021379,1.7132788099351572,1.9279742727862423,1.8754537419698152,0.045473542232322695,-0.2146954628510851,3493,289,1.1803995006242198
6120,2023,3,28,Scotland,Spain,2,0,European Championship qualifier,,1798,1963,Scotland-Spain,2023-03-28,2,2-0,0-2,1963,1798,Spain,Scotland,2.017459627238887,0.6221127923039329,1.7774452337495894,0.8894284026394167,1.1280312245994706,-1.1553324414456565,3761,165,1.0917686318131257
6123,2023,3,28,Georgia,Norway,1,1,European Championship qualifier,,1652,1745,Georgia-Norway,2023-03-28,2,1-1,1-1,1745,1652,Norway,Georgia,1.258637692879928,1.448109856896202,2.349492820542751,1.0373445848180762,0.22129310806185187,-0.9013829636465491,3397,93,1.0562953995157385
6128,2023,3,28,Costa Rica,Panama,0,1,CONCACAF Nations League A,,1715,1671,Costa Rica-Panama,2023-03-28,1,0-1,0-1,1715,1671,Costa Rica,Panama,1.469993389906362,1.769820095359827,1.0707914955218714,1.4347634784888288,0.03522991141753318,0.6990285998379557,3386,44,1.0263315380011968
6184,2023,6,15,Spain,Italy,2,1,European Nations League,NL,1987,1926,Spain-Italy,2023-06-15,3,2-1,2-1,1987,1926,Spain,Italy,1.6506487859227257,0.8726377391577632,1.41961689880381,1.1582676810091532,0.49238110491357245,-0.5469791596460468,3913,61,1.0316718587746625
6185,2023,6,15,United States,Mexico,3,0,CONCACAF Nations League,,1835,1778,United States-Mexico,2023-06-15,3,3-0,3-0,1835,1778,United States,Mexico,1.633271716187429,0.812291737121773,1.5877643411104683,1.0751103197239174,0.5581613964635117,-0.7754726039886952,3613,57,1.032058492688414
6186,2023,6,15,Canada,Panama,2,0,CONCACAF Nations League,US,1758,1647,Canada-Panama,2023-06-15,2,2-0,2-0,1758,1647,Canada,Panama,1.8719864410332796,1.2845628738915256,1.4110257118782772,1.324097865765249,0.5478885752680307,-0.12646283798675162,3405,111,1.0673952641165756
6202,2023,6,16,Greece,Ireland,2,1,European Championship qualifier,,1697,1658,Greece-Ireland,2023-06-16,3,2-1,2-1,1697,1658,Greece,Ireland,1.4300157101825288,0.708395495241372,1.3913212327036366,1.1796411687048929,0.25037454147763594,-0.6829257374622646,3355,39,1.023522316043426
6204,2023,6,16,Finland,Slovenia,2,0,European Championship qualifier,,1694,1656,Finland-Slovenia,2023-06-16,2,2-0,2-0,1694,1656,Finland,Slovenia,0.8494509085294999,1.238508318748817,1.5222783561250335,0.8370001285086741,0.01245078002082578,-0.2837700373762164,3350,38,1.0229468599033817
6221,2023,6,17,Portugal,Bosnia and Herzegovina,3,0,European Championship qualifier,,2009,1603,Portugal-Bosnia and Herzegovina,2023-06-17,3,3-0,3-0,2009,1603,Portugal,Bosnia and Herzegovina,3.2122766746070317,0.6083000288768181,1.2084838299807121,1.3414407471229384,1.8708359274840933,-0.600183801103894,3612,406,1.2532751091703056
6222,2023,6,17,Norway,Scotland,1,2,European Championship qualifier,,1722,1821,Norway-Scotland,2023-06-17,3,1-2,2-1,1821,1722,Scotland,Norway,1.8179097367042094,0.7277141476140682,1.2116126578108501,1.366635337460529,0.4512743992436805,-0.483898510196782,3543,99,1.0574912891986064
6229,2023,6,17,Belgium,Austria,1,1,European Championship qualifier,,1973,1774,Belgium-Austria,2023-06-17,2,1-1,1-1,1973,1774,Belgium,Austria,1.6581518650458444,1.0261086230340295,1.8060980850955906,1.1426258773130713,0.5155259877327731,-0.7799894620615611,3747,199,1.1121758737316798
6250,2023,6,18,Netherlands,Italy,2,3,European Nations League,,1955,1962,Netherlands-Italy,2023-06-18,5,2-3,3-2,1962,1955,Italy,Netherlands,1.3433229172031174,1.3113099208256709,1.9875959070193345,1.7239556279260495,-0.38063271072293214,-0.6762859861936636,3917,7,1.0035805626598466
6251,2023,6,18,Croatia,Spain,0,0,European Nations League,NL,2011,1989,Croatia-Spain,2023-06-18,0,0-0,0-0,2011,1989,Croatia,Spain,1.8353159268142678,1.0838294105548099,1.71416718848223,0.8957945138563517,0.9395214129579161,-0.6303377779274202,4000,22,1.0110608345902463
6252,2023,6,18,Mexico,Panama,1,0,CONCACAF Nations League,US,1791,1634,Mexico-Panama,2023-06-18,1,1-0,1-0,1791,1634,Mexico,Panama,1.2990799154540194,1.4250902615922958,1.154475582445863,1.44698916289884,-0.1479092474448207,0.2706146791464328,3425,157,1.0960832313341493
6253,2023,6,18,United States,Canada,2,0,CONCACAF Nations League,,1851,1742,United States-Canada,2023-06-18,2,2-0,2-0,1851,1742,United States,Canada,1.8817677677897144,0.6646023303723597,1.8952616335726833,1.05100598772943,0.8307617800602844,-1.2306593032003237,3593,109,1.0625717566016073
6261,2023,6,19,Turkey,Wales,2,0,European Championship qualifier,,1729,1661,Turkey-Wales,2023-06-19,2,2-0,2-0,1729,1661,Turkey,Wales,2.045455359583391,1.4758083675013176,1.0237886306186101,1.815735066793557,0.22972029278983408,0.45201973688270747,3390,68,1.040939193257074
6262,2023,6,19,Switzerland,Romania,2,2,European Championship qualifier,,1876,1636,Switzerland-Romania,2023-06-19,4,2-2,2-2,1876,1636,Switzerland,Romania,2.095827355540274,1.328723831444196,1.6008605579200479,0.7493149729291805,1.3465123826110936,-0.27213672647585185,3512,240,1.1466992665036675
6263,2023,6,19,Slovenia,Denmark,1,1,European Championship qualifier,,1662,1851,Slovenia-Denmark,2023-06-19,2,1-1,1-1,1851,1662,Denmark,Slovenia,1.4441824245261203,1.0933542800298512,1.2455004731932091,1.0484546505980061,0.3957277739281142,-0.15214619316335787,3513,189,1.1137184115523466
6267,2023,6,19,France,Greece,1,0,European Championship qualifier,,2115,1695,France-Greece,2023-06-19,1,1-0,1-0,2115,1695,France,Greece,2.332058644060008,0.6641267097085397,1.5336492174220688,0.761414496106577,1.570644147953431,-0.8695225077135291,3810,420,1.247787610619469
6282,2023,6,20,Uzbekistan,Iran,0,1,Central Asian Nations Cup,,1607,1801,Uzbekistan-Iran,2023-06-20,1,0-1,1-0,1801,1607,Iran,Uzbekistan,2.6489403190271736,1.1617213579443584,2.4076169595406274,0.4880429683582392,2.1608973506689346,-1.245895601596269,3408,194,1.120721841941506
6286,2023,6,20,Scotland,Georgia,2,0,European Championship qualifier,,1832,1651,Scotland-Georgia,2023-06-20,2,2-0,2-0,1832,1651,Scotland,Georgia,1.851017057303444,0.7772206662296921,2.085197673255891,1.0249992675228443,0.8260177897805996,-1.307977007026199,3483,181,1.1096305269533615
6296,2023,6,20,Austria,Sweden,2,0,European Championship qualifier,,1794,1738,Austria-Sweden,2023-06-20,2,2-0,2-0,1794,1738,Austria,Sweden,1.6595347968963923,1.1166938996197855,2.3416672314573113,1.1229577524392775,0.5365770444571147,-1.2249733318375258,3532,56,1.0322209436133487
6312,2023,6,26,Panama,Costa Rica,2,1,CONCACAF Championship,US,1663,1661,Panama-Costa Rica,2023-06-26,3,2-1,2-1,1663,1661,Panama,Costa Rica,0.9445709310920697,1.3657184060081418,0.9869460415039353,1.7852733655276587,-0.840702434435589,0.3787723645042065,3324,2,1.0012040939193256
6345,2023,7,8,Mexico,Costa Rica,2,0,CONCACAF Championship,US,1802,1638,Mexico-Costa Rica,2023-07-08,2,2-0,2-0,1802,1638,Mexico,Costa Rica,1.614866697991518,0.9691972683769585,1.7531808146178576,1.948508101780363,-0.3336414037888449,-0.783983546240899,3440,164,1.1001221001221002
6348,2023,7,9,United States,Canada,2,2,CONCACAF Championship,,1821,1725,United States-Canada,2023-07-09,4,2-2,2-2,1821,1725,United States,Canada,3.147618217640073,0.41953800215648185,1.8200130850263214,1.277211275561286,1.870406942078787,-1.4004750828698396,3546,96,1.0556521739130436
6357,2023,7,12,United States,Panama,1,1,CONCACAF Championship,,1807,1707,United States-Panama,2023-07-12,2,1-1,1-1,1807,1707,United States,Panama,2.9389603598873326,0.7068947290371215,1.8906720769684493,1.130829756288465,1.8081306035988676,-1.1837773479313278,3514,100,1.0585823081429409
6363,2023,7,16,Mexico,Panama,1,0,CONCACAF Championship,US,1840,1690,Mexico-Panama,2023-07-16,1,1-0,1-0,1840,1690,Mexico,Panama,1.9240016738620904,0.6488014771779639,1.7287316993378221,1.1070425278723803,0.8169591459897101,-1.0799302221598581,3530,150,1.0887573964497042
6399,2023,9,7,Serbia,Hungary,1,2,European Championship qualifier,,1827,1849,Serbia-Hungary,2023-09-07,3,1-2,2-1,1849,1827,Hungary,Serbia,1.5020744183306398,0.4807324735441201,2.0642504237160573,1.1894862123232335,0.31258820600740633,-1.5835179501719372,3676,22,1.0120415982484947
6401,2023,9,7,Netherlands,Greece,3,0,European Championship qualifier,,1963,1687,Netherlands-Greece,2023-09-07,3,3-0,3-0,1963,1687,Netherlands,Greece,1.9898511966521828,1.9559636955758586,1.2548039051635107,0.8047936786326539,1.1850575180195289,0.7011597904123479,3650,276,1.163604030823948
6404,2023,9,7,France,Ireland,2,0,European Championship qualifier,,2117,1657,France-Ireland,2023-09-07,2,2-0,2-0,2117,1657,France,Ireland,2.0898661633218243,0.5433763988524415,1.6255952053635914,1.0871978071495563,1.002668356172268,-1.08221880651115,3774,460,1.2776101388050694
